OR001,0.0
OR003,0.43009879102277
OR005,0.0
OR007,0.2218781494352797
OR009,0.3694817581183905
OR011,0.1640000008175923
OR013,0.0
OR015,0.13542857094081798
OR017,0.0
OR019,0.0
OR021,0.020764539815235163
OR023,0.0
OR025,0.0
OR027,0.0
OR029,0.0
OR031,0.0
OR033,0.13959883380210567
OR035,0.0
OR037,0.0
OR039,0.0
OR041,0.0
OR043,0.0
OR045,0.0
OR047,0.0
OR049,0.022291417201501965
OR051,0.27455666671468254
OR053,0.3987258799454723
OR055,0.01920308699361544
OR057,0.1786564982800487
OR059,0.0
OR061,0.0
OR063,0.0
OR065,0.0
OR067,0.49533838970615346
OR069,0.0
OR071,0.47389245412624353
OR073,0.0
OR075,0.0
OR077,0.0
OR079,0.0
OR081,0.0
OR083,0.0
OR085,0.0
OR087,0.0
OR089,0.0
OR091,0.0
OR093,0.0
OR095,0.0
OR097,0.0
OR099,0.0
OR101,0.0
OR103,0.0
OR105,0.0
OR107,0.0
OR109,0.0
OR111,0.0
OR113,0.0
OR115,0.0
OR117,0.0
OR119,0.0
OR121,0.0
OR123,0.0
OR125,0.0
OR127,0.0
OR129,0.0
OR131,0.0
OR133,0.0
OR135,0.0
OR137,0.0
OR139,0.0
OR141,0.0
OR143,0.0
OR145,0.0
OR147,0.0
OR149,0.0
OR151,0.0
OR153,0.0
OR155,0.0
OR157,0.0
OR159,0.0
OR161,0.0
OR163,0.0
OR165,0.0
OR167,0.0
OR169,0.0
OR171,0.0
OR173,0.0
OR175,0.0
OR177,0.0
OR179,0.0
OR181,0.0
OR183,0.0
OR185,0.0
OR187,0.0
OR189,0.0
OR191,0.0
OR193,0.0
OR195,0.0
OR197,0.0
OR199,0.0
OR201,0.0
OR203,0.0
OR205,0.0
OR207,0.0
OR209,0.0
OR211,0.0
OR213,0.0
OR215,0.0
OR217,0.0
OR219,0.0
OR221,0.0
OR223,0.0
OR225,0.0
OR227,0.0
OR229,0.0
OR231,0.0
OR233,0.0
OR235,0.0
OR237,0.0
OR239,0.0
OR241,0.0
OR243,0.0
OR245,0.0
OR247,0.0
OR249,0.0
OR251,0.0
OR253,0.0
OR255,0.0
OR257,0.0
OR259,0.0
OR261,0.0
OR263,0.0
OR265,0.0
OR267,0.0
OR269,0.0
OR271,0.0
OR273,0.0
OR275,0.0
OR277,0.0
OR279,0.0
OR281,0.0
OR283,0.0
OR285,0.0
OR287,0.0
OR289,0.0
OR291,0.0
OR293,0.0
OR295,0.0
OR297,0.0
