CA001,0.0
CA003,0.0
CA005,0.0
CA007,0.0
CA009,0.0
CA011,0.07682293207696889
CA013,0.06916083922497884
CA015,0.0
CA017,0.0
CA019,0.0
CA021,0.09741357050972249
CA023,0.0
CA025,0.0
CA027,0.0
CA029,0.0
CA031,0.001851533806562835
CA033,0.14144297087915855
CA035,0.0
CA037,0.0
CA039,0.0
CA041,0.1010624992583568
CA043,0.0
CA045,0.0
CA047,0.0
CA049,0.0
CA051,0.0
CA053,0.06497172547777845
CA055,0.13284409721096757
CA057,0.0
CA059,0.0
CA061,0.0
CA063,0.0
CA065,0.0
CA067,0.10352040799904842
CA069,0.03833954164559518
CA071,0.0
CA073,0.0
CA075,0.0
CA077,0.05357312740382653
CA079,0.0
CA081,0.0
CA083,0.0
CA085,0.0
CA087,0.15351851832949454
CA089,0.0
CA091,0.0
CA093,0.0
CA095,0.12632426733801835
CA097,0.16167692340767154
CA099,0.0
CA101,0.11680225942199682
CA103,0.0
CA105,0.0
CA107,0.0
CA109,0.0
CA111,0.0
CA113,0.13352548260231925
CA115,0.0
CA117,0.0
CA119,0.0
CA121,0.0
CA123,0.0
CA125,0.0
CA127,0.0
CA129,0.0
CA131,0.0
CA133,0.0
CA135,0.0
CA137,0.0
CA139,0.0
CA141,0.0
CA143,0.0
CA145,0.0
CA147,0.0
CA149,0.0
CA151,0.0
CA153,0.0
CA155,0.0
CA157,0.0
CA159,0.0
CA161,0.0
CA163,0.0
CA165,0.0
CA167,0.0
CA169,0.0
CA171,0.0
CA173,0.0
CA175,0.0
CA177,0.0
CA179,0.0
CA181,0.0
CA183,0.0
CA185,0.0
CA187,0.0
CA189,0.0
CA191,0.0
CA193,0.0
CA195,0.0
CA197,0.0
CA199,0.0
CA201,0.0
CA203,0.0
CA205,0.0
CA207,0.0
CA209,0.0
CA211,0.0
CA213,0.0
CA215,0.0
CA217,0.0
CA219,0.0
CA221,0.0
CA223,0.0
CA225,0.0
CA227,0.0
CA229,0.0
CA231,0.0
CA233,0.0
CA235,0.0
CA237,0.0
CA239,0.0
CA241,0.0
CA243,0.0
CA245,0.0
CA247,0.0
CA249,0.0
CA251,0.0
CA253,0.0
CA255,0.0
CA257,0.0
CA259,0.0
CA261,0.0
CA263,0.0
CA265,0.0
CA267,0.0
CA269,0.0
CA271,0.0
CA273,0.0
CA275,0.0
CA277,0.0
CA279,0.0
CA281,0.0
CA283,0.0
CA285,0.0
CA287,0.0
CA289,0.0
CA291,0.0
CA293,0.0
CA295,0.0
CA297,0.0
