OH001,0.37440385327685766
OH003,0.5985780708167864
OH005,0.5414660839178758
OH007,0.518115915181112
OH009,0.33676082791584566
OH011,0.5857061990638719
OH013,0.35337611889229326
OH015,0.5438871103649647
OH017,0.6404562668229117
OH019,0.45941463968228186
OH021,0.6104425008507132
OH023,0.5666574734865537
OH025,0.5133340430458974
OH027,0.6578170813090347
OH029,0.38595736826474597
OH031,0.43916143382660444
OH033,0.7119041743556332
OH035,0.3680685850616547
OH037,0.5757309986029807
OH039,0.560555093490078
OH041,0.6311562254913643
OH043,0.6458615025091924
OH045,0.6022903626088996
OH047,0.5810963421377823
OH049,0.5875774034477603
OH051,0.5872371856909117
OH053,0.24949142133630134
OH055,0.5180822995463663
OH057,0.6412286338762424
OH059,0.36574299263715676
OH061,0.23912691823681162
OH063,0.6423004510410882
OH065,0.6005797394456543
OH067,0.29541024102333574
OH069,0.6159504124223143
OH071,0.5908123317301799
OH073,0.31396635632158154
OH075,0.45413036221154857
OH077,0.7079007217291936
OH079,0.32548512708402505
OH081,0.2984038579263785
OH083,0.588326569439148
OH085,0.5333385640930702
OH087,0.22102761369916593
OH089,0.5986978434060924
OH091,0.5808066499556773
OH093,0.6256042532698225
OH095,0.5135737070821196
OH097,0.616095454766539
OH099,0.4841900492661127
OH101,0.63366069222456
OH103,0.5887550180590984
OH105,0.2584160068384229
OH107,0.5943094139504537
OH109,0.5698586749414841
OH111,0.22276190591207667
OH113,0.5598159305751323
OH115,0.31981864938985566
OH117,0.6346045511323701
OH119,0.41620587283029653
OH121,0.25838539912128505
OH123,0.5748189659888377
OH125,0.5272271657838057
OH127,0.4157277475573519
OH129,0.6150578168719443
OH131,0.33240439563907764
OH133,0.5493852512900396
OH135,0.5701535804551517
OH137,0.5617895486781611
OH139,0.5898855226183695
OH141,0.4359685492125922
OH143,0.6201095145434266
OH145,0.2875009971053745
OH147,0.6091095796309431
OH149,0.5489685963486185
OH151,0.4863395585608151
OH153,0.47486948271735463
OH155,0.5913168848104787
OH157,0.3964324743825423
OH159,0.5415629829750412
OH161,0.610152732794282
OH163,0.25437469435013227
OH165,0.6249410985254803
OH167,0.3341268859991022
OH169,0.5799843402541924
OH171,0.5801648194633151
OH173,0.6075513342272134
OH175,0.6492674875923724
OH177,0.0
OH179,0.0
OH181,0.0
OH183,0.0
OH185,0.0
OH187,0.0
OH189,0.0
OH191,0.0
OH193,0.0
OH195,0.0
OH197,0.0
OH199,0.0
OH201,0.0
OH203,0.0
OH205,0.0
OH207,0.0
OH209,0.0
OH211,0.0
OH213,0.0
OH215,0.0
OH217,0.0
OH219,0.0
OH221,0.0
OH223,0.0
OH225,0.0
OH227,0.0
OH229,0.0
OH231,0.0
OH233,0.0
OH235,0.0
OH237,0.0
OH239,0.0
OH241,0.0
OH243,0.0
OH245,0.0
OH247,0.0
OH249,0.0
OH251,0.0
OH253,0.0
OH255,0.0
OH257,0.0
OH259,0.0
OH261,0.0
OH263,0.0
OH265,0.0
OH267,0.0
OH269,0.0
OH271,0.0
OH273,0.0
OH275,0.0
OH277,0.0
OH279,0.0
OH281,0.0
OH283,0.0
OH285,0.0
OH287,0.0
OH289,0.0
OH291,0.0
OH293,0.0
OH295,0.0
OH297,0.0
